时间,最低温度,最高温度,湿度,风向,风力,紫外线,空气质量
2024/10/21,11,15,95,西北风,1,最弱,36
2024/10/22,8,18,95,北风,4,最弱,28
2024/10/23,8,22,95,东北风,2,强,47
2024/10/24,11,23,92,东北风,2,强,60
2024/10/25,14,24,71,东北风,2,强,43
2024/10/26,17,23,66,东北风,3,弱,41
2024/10/27,13,23,83,东北风,3,最弱,59
2024/10/28,12,22,92,东北风,2,最弱,96
2024/10/29,12,24,94,东风,2,强,81
2024/10/30,11,25,66,东风,2,强,68
2024/10/31,10,23,70,东北风,2,强,35
2024/11/1,12,22,76,北风,4,强,66
2024/11/2,11,23,91,东北风,2,强,83
2024/11/3,14,24,92,东北风,1,强,104
2024/11/4,11,24,45,东北风,3,强,82
2024/11/5,10,21,90,东北风,3,强,55
2024/11/6,9,22,57,东风,2,强,53
2024/11/7,11,22,90,东南风,2,强,48
2024/11/8,13,21,80,东南风,3,最弱,51
2024/11/9,13,20,73,东北风,3,最弱,52
2024/11/10,12,24,91,北风,1,强,53
2024/11/11,14,25,88,东北风,1,强,63
2024/11/12,13,24,88,东北风,2,中等,63
2024/11/13,14,25,89,东风,2,强,69
2024/11/14,16,25,79,东风,2,强,99
2024/11/15,18,23,81,东北风,3,中等,97
2024/11/16,16,21,78,北风,3,中等,26
2024/11/17,10,15,79,北风,5,最弱,20
2024/11/18,9,12,77,东北风,3,最弱,26
2024/11/19,8,11,94,北风,3,最弱,36
2024/11/20,9,13,96,西北风,2,中等,38
2024/11/21,5,16,66,北风,2,强,55
2024/11/22,9,15,92,东北风,2,最弱,54
2024/11/23,6,17,84,北风,1,最弱,94
2024/11/24,11,13,94,东北风,2,最弱,55
2024/11/25,8,11,93,北风,2,最弱,27
2024/11/26,3,12,65,北风,2,中等,32
2024/11/27,3,14,90,西风,3,强,53
2024/11/28,2,15,87,西南风,2,强,52
2024/11/29,2,17,91,西风,2,强,75
2024/11/30,4,18,90,西南风,1,强,77
2024/12/1,4,19,93,西南风,1,强,97
2024/12/2,5,21,43,东风,2,强,165
2024/12/3,8,15,73,北风,3,最弱,98
2024/12/4,7,10,95,北风,3,最弱,48
2024/12/5,6,16,85,北风,2,弱,64
2024/12/6,6,16,58,东北风,3,强,48
2024/12/7,6,14,48,北风,4,最弱,100
2024/12/8,5,10,34,东北风,4,强,49
2024/12/9,5,8,58,东北风,2,最弱,90
2024/12/10,3,7,85,东北风,3,最弱,95
2024/12/11,4,8,59,北风,4,强,79
2024/12/12,1,8,55,东北风,2,弱,129
2024/12/13,2,10,30,西北风,2,强,46
2024/12/14,1,9,75,北风,3,强,57
2024/12/15,0,11,83,西风,2,最弱,72
2024/12/16,0,14,85,西南风,2,强,89
2024/12/17,-1,12,55,东风,2,最弱,85
2024/12/18,1,9,48,北风,3,最弱,52
2024/12/19,-2,7,77,北风,2,最弱,80
2024/12/20,-1,9,82,北风,1,强,109
2024/12/21,0,9,38,北风,2,强,54
2024/12/22,1,5,36,东北风,3,最弱,60
2024/12/23,1,6,59,北风,2,强,94
2024/12/24,-1,9,79,北风,2,强,97
2024/12/25,3,9,69,西北风,1,弱,143
2024/12/26,5,9,80,北风,2,中等,180
2024/12/27,4,9,53,北风,2,弱,50
2024/12/28,-2,9,76,北风,3,强,55
2024/12/29,-3,11,64,东南风,1,强,98
2024/12/30,3,11,87,西南风,1,强,132
2024/12/31,0,14,83,东南风,2,强,168
